F0400001A2072_129_07,dui55 mien55 xin24 hi31 liong31 pai11 vug2 e31 a24 me24 di55 zo55 ha24 sab5 gie24 e31 meu55 e31 di55 vug2 dang31 hong55 soi55 mug2 
F0400001A2072_13_07,cud2 mun11 kon55 tien24 sed2 ngib5 mun11 kon55 mien55 sed2
F0400001A2072_130_07,tung24 a55 do31 qiu55 ai24 ai24 jib5 jib5 ge55 ngin11 oi55 ngiong31 e31 zo55 tai55 sii55 ia31 tiau11 san24 lu55 vad2 loi11 vad2 hi55
F0400001A2072_131_07,zo55 ngin11 m11 ho31 ted2 vang11 he55 gien55 ngin11 qion11 sam31 ngi11 qiong55 giang24 gui31 iong55 e31 ge55 qiu55 gien55 seu55 e11 na24 
F0400001A2072_132_07,gi11 cud2 se55 di55 van55 fu55 ga24 tin11 ngid2 ngid2 siid5 ng11 siid5 ngiug2 zeu24 zeu24 soi55 do55 ngid2 teu11 sai55 sii55 vud2 
F0400001A2072_133_07,gin31 hang11 gin31 kon55 kon55 do31 zung55 i55 ge55 zang55 mai24 gi11 cud2 ca24 fo55 go55 heu55 ngin11 qiu55 mo11 ted2 le31 
F0400001A2072_134_07,tien24 gong24 zeu24 siin11 oi55 da31 fung11 ban31 dag2 ngid2 soi55 do55 qid2 zu55 bad2 zu55 zo55 m11 ded2 qin31 cai31 deb5 ti55 seb2
F0400001A2072_135_07,siib2 hi55 cung24 su55 e31 dong24 giag2 mud2 ted2 ia31 deu24 lang11 gog2 e31 m11 la55 mai24 id2 gi24 gi24 e31 ben24 
F0400001A2072_136_07,ca24 e31 dong24 nan11 sii31 ia31 ge55 se55 moi55 e31 ge55 mien55 fung11 lo24 lo24 e31 qin55 qiong55 lin55 go31 kiung55 iong55 
F0400001A2072_137_07,ia31 se55 teu11 ngi11 zung31 bau24 hi31 loi11 vug2 ka24 an31 do24 ngin11 voi55 tung11 ngi11 ten55 zo55 m11 sii31 giang24 
F0400001A2072_138_07,gong31 do31 siin11 jid2 lo31 tai24 tung11 teu11 miang11 qion11 qion11 bi31 m11 ded2 bi31 ge55 mi24 miang11 qiu55 han11 ka55 ded2 
F0400001A2072_139_07,song24 a24 li24 san24 iu24 fo31 ca24 lu55 tung24 hang11 gi24 cu31 gien55 sad2 gien55 sad2 gued2 ga24 ko24 gi24 tai55 hog5
F0400001A2072_14_07,mang11 zung55 gua24 teu55 xien24 dab2 pang11 mang11 giung55 lai55 e31 xien24 on24 miang11
F0400001A2072_140_07,bun24 gi11 id2 de55 tong11 e31 xia31 liong31 hong11 sii55 tung11 ngi11 kiung55 ha55 hi55 siid5 do55 du31 sii31 bau31 bau31 
F0400001A2072_141_07,na55 he55 iu24 ngiong31 e31 qiu55 oi55 gong31 mog5 hag2 hi55 a24 me24 mo11 di55 tang24 ha24 di55 di24 boi55 zu31 fan55
F0400001A2072_142_07,lo31 tai24 dong24 hau55 siid5 ben24 fa55 id2 tiau11 xien55 fan55 diam55 hied2 id2 ia55 go24 hiung11 he55 gia24 gu55 hiong24 
F0400001A2072_143_07,gung24 sii24 con55 dong24 do24 qien11 toi11 van11 ngiun11 hong11 tai55 iog2 ng31 cag2 cong11 ha55 li24 bai55 id2 qiang31 ga31 
F0400001A2072_144_07,mo11 mun55 ti11 ngi11 siid2 gi11 mo11 ngai11 m11 siid2 gi11 giung24 hi31 fad2 coi11 xin24 ngien11 kuai55 log5
F0400001A2072_145_07,siid5 fan55 heu55 oi55 tong24 zoi55 ngai11 ngiau55 cud2 xiong31 oi55 o24 ngiau55 lo31 moi55 di55 se31 siin24 gien24 se31 siin24
F0400001A2072_146_07,siid5 cii55 po24 e31 ge55 sii11 di55 teu11 oi55 zag2 ted2 ngien11 loi11 bo24 li11 he55 ngi11 da31 lan55 ted2 ge55
F0400001A2072_147_07,hoi31 sun11 fung24 an31 tai55 ngi11 iu55 gong31 mo11 tin11 he55 siid5 do31 hoi31 fung24 zon31 hi55 voi55 siid2 sang24 
F0400001A2072_148_07,mo11 zii24 siid2 me55 oi55 iu24 song11 siid2 a24 ji31 bod2 zii31 gin31 xiong31 oi55 pon24 ngied5 do55 gin31 cud2 hon55
F0400001A2072_149_07,go55 jied2 oi55 hi55 gung24 tang24 bai55 zu31 xien24 ngien11 dan55 siin24 ki11 dien31 li24 ngi11 oi55 hi55 cam24 ga24 mo11 
F0400001A2072_15_07,ho11 ba55 pau24 ma24 fai55 tai11
F0400001A2072_150_07,ngid2 bun31 dong24 do24 ngin11 co24 tien55 ca24 song24 ban24 gia24 vug2 ka24 ge55 loi11 toi11 zu31 he55 dui55 cong11 san24 loi11 ge55
F0400001A2072_151_07,gi11 ia31 ha55 he55 gon31 li24 ien11 toi11 van11 iu24 dong24 do24 hag2 ngin11 gi11 liong31 hiung24 ti55 ca24 siib5 se55 
F0400001A2072_152_07,bai55 liug2 ge55 ia55 sii55 e31 an31 do24 ngin11 dag2 sa11 ngin11 ang24 e31 du31 cab2 den31 dong24 jiang24 ge55 fa24 
F0400001A2072_153_07,gi11 liong31 hiung24 ti55 siid5 cai55 voi55 med2 xi31 ngin11 song55 bai31 iu24 gong31 go55 ngiong31 iu55 m11 gi55 ded2 
F0400001A2072_154_07,ngin11 gong31 zu24 ma11 pi11 zu24 zii31 vong55 ga24 dai31 ho31 ge55 ngin11 ka55 iu24 qien11 geu31 zii31 ti55 tug5 su24 
F0400001A2072_155_07,dong24 do24 mun24 e31 di55 ngia24 kia55 la55 ha24 xiu11 a55 xiu11 e31 oi55 diau24 n11 han11 m11 giag2 giag2 zeu31 
F0400001A2072_156_07,a24 lin11 nguan11 ki31 gau31 ted2 mo11 su24 qiu24 hoi55 gia24 me24 nang55 do31 died2 do55 xi55 giog2 ngia55 tien24 
F0400001A2072_157_07,gia24 ngin11 sen24 id2 lu55 li24 loi11 du55 dong24 sun55 xi55 m11 dan24 qiang55 tug5 su24 teu11 lu55 me55 he55 
F0400001A2072_158_07,gim24 ngien11 gung24 sii24 con55 i55 sang11 qien11 zo55 mi24 nga11 ge55 ha55 ngin11 ngin11 du55 iu24 fung11 bau24 ho31 na24 
F0400001A2072_16_07,fa24 bad2 e31 zung55 coi55 mo11 ien11
F0400001A2072_160_07,gi11 dong24 voi55 pong55 fung24 mog5 xin55 gi11 lo31 a24 po11 qin55 coi24 go55 mo11 ngin11 ho31 va31 ben55 
F0400001A2072_161_07,zo55 fai31 sii55 zo31 man55 voi55 bun24 gin31 cad2 zog2 do31 sii31 qien11 m11 di24 tung55 zo31 man55 voi55 vang55 gong11
F0400001A2072_162_07,gi11 deu24 sug5 sii55 qin55 do24 ngien11 lio24 gi11 deu24 in24 vi55 lib5 cong11 mo11 kiung55 iong55 sa55 bien55 tid5 ngin11
F0400001A2072_163_07,ko24 gi24 jin55 pu55 ma24 teu11 tin11 dong24 do24 son11 e31 gien55 lib5 guan24 he55 gien55 lib5 zii55 tu55 
F0400001A2072_164_07,ho11 tun11 tung11 hoi31 tun11 hin11 ti31 ca24 siib5 fun24 do24 iu24 ma31 ge55 ho31 kung24 gi55 ded2 hem24 ngai11 a11
F0400001A2072_165_07,gi11 m11 he55 ziin55 siid2 ien11 gung24 tai55 ga24 beu31 hien55 do55 dong24 ho31 ngin11 oi55 di24 gam31 qia55 zang55 ho31
F0400001A2072_166_07,zang55 zon31 a55 loi11 ngo55 boi55 qiu55 log5 i31 xin24 sang24 voi55 tung11 ngi11 i24 ho31 m11 sii31 seu11 
F0400001A2072_167_07,geu31 e31 siid5 dung24 xi24 ge55 sii11 jied2 hiung24 gab5 gab5 e31 ped5 sa11 id2 loi11 qiu55 ngau24 gi11 
F0400001A2072_168_07,teu11 ha55 ma24 tai55 ga24 du55 kon55 gi11 mo11 ban55 pied2 boi55 mi24 zang55 di24 gi11 he55 tai55 giog2 sii55 
F0400001A2072_169_07,i31 log5 ted2 do24 zo55 tai55 sui31 mo11 ban55 xid5 i31 zo55 tien24 hon24 siid5 cai55 i55 nan11 ngai55 
F0400001A2072_17_07,qid2 ga24 mo11 fu55 zog2 hiam11 ngin11 da31 cag2 bog2
F0400001A2072_170_07,ia31 fung24 xin55 e31 he55 hon11 gued2 gi55 loi11 ge55 qid2 ga24 hang11 id2 lin24 qiu55 voi55 di24 le31 
F0400001A2072_171_07,gi11 he55 a24 po11 qiung11 se55 tu55 do55 tai55 ge55 a24 go24 qiung11 loi11 m11 siid2 qid2 ga24 zu31 fan55 
F0400001A2072_172_07,ngi11 ha55 zag2 ngied5 oi55 hi55 xin24 zug2 he55 mo11 sui31 non24 ho31 le24 giag2 giag2 hi55 se31 siin24 
F0400001A2072_173_07,ngo55 boi55 log5 tai55 i31 han11 hiong31 lui11 gung24 ca24 e31 bun24 tai55 sag5 teu11 zag2 do55 mien11 mien11 
F0400001A2072_174_07,log5 i31 go55 heu55 ngo55 boi55 cud2 tien24 giung24 hiong24 gong31 xin24 hi31 ge55 fi24 gi24 cong11 dong24 tai55 
F0400001A2072_175_07,ia31 iog5 pin31 san31 sen24 dong24 do24 mun55 ti11 do24 iung55 ca11 gu24 se31 su31 zang55 voi55 seu24 mied5 piang55 tug5
F0400001A2072_176_07,ia31 hong55 sii55 qin11 ha24 ban24 i24 qien11 oi55 van11 siin11 sui31 tab2 bun24 fung24 cai24 coi24 vang55 ted2 
F0400001A2072_177_07,gi11 qim11 m11 do31 siin24 fun55 ziin55 di55 gien24 hong55 gin31 bien31 ngi11 di55 bien31 ma31 ge55 dung24 xi24 
F0400001A2072_178_07,ia31 pien31 ge55 co31 e31 ngai11 god2 ca24 m11 do24 le24 sa55 den31 qiu55 gau24 bun24 ngi11 su24 mi24 
F0400001A2072_179_07,cam24 xiong11 sii55 qin11 oi55 gong31 to55 li24 he55 vang11 vang11 kia11 tin55 cog5 m11 voi55 iu24 gied2 go31 
F0400001A2072_18_07,hag2 loi11 zang55 so55 vug2 ced5 zeu31 gin31 guan24 mun11
F0400001A2072_180_07,m11 ho31 zu31 an31 do24 vug2 ka24 qiang55 liong31 sa11 ngin11 siid5 m11 hi55 do31 ted2 dong24 da31 song31 
F0400001A2072_181_07,he55 mo11 he55 m11 he55 zo55 ded2 mo11 zo55 m11 ded2 zo55 ded2 ngi11 hiau31 ded2 mo11
F0400001A2072_182_07,se55 o24 nga55 e31 sui24 ien11 iu24 do24 seu31 e31 cu55 nen55 so24 m11 go55 qin55 ded2 ngin11 xiag2 
F0400001A2072_183_07,bed2 fi11 tied2 lu55 gin24 go55 dong24 do24 san24 fo31 ca24 di55 am55 lung11 du31 zon55 loi11 zon55 hi55 
F0400001A2072_184_07,ia31 toi11 ca24 e31 ngiong31 voi55 tin11 di55 lu55 gang55 teu11 sad2 sad2 hem24 ca24 zu31 loi11 sai31 vi55 
F0400001A2072_185_07,a24 ngi55 ge55 su31 mug2 m11 du31 ho31 cam24 do31 sa55 lud2 von31 siid5 cai55 han11 soi24 io31
F0400001A2072_186_07,ia31 zu24 iu11 biong55 ted2 giu31 pi55 hi31 loi11 dong24 cu55 iu11 geu31 pa55 he55 fai31 ted2 le24 
F0400001A2072_187_07,man24 sug2 ge55 xin55 ti31 dong24 ho31 iu55 dong24 ngied5 xim24 m11 go55 gi11 he55 id2 ge55 gua11 gu31 
F0400001A2072_188_07,fam55 fab2 oi55 jiab2 su55 sii24 fab2 ge55 siim31 pan55 gi11 dui55 qid2 ga24 mo11 ban55 xid5 cii55 xin55 
F0400001A2072_189_07,go55 ngien11 vug2 ka24 tai55 biang55 so55 a24 ji31 na24 sui31 gon31 dui55 den31 cung24 mun11 xied5 sui31 
F0400001A2072_19_07,san24 zung24 mo11 lo55 fu31 heu11 go24 zo55 tai55 vong11
F0400001A2072_190_07,liong31 zag2 li24 bai55 ti55 id2 lui55 fun24 lui55 liong31 ton11 qib5 ho31 ge55 ban31 ce55 
F0400001A2072_191_07,id2 ngid2 sam24 con24 liong31 diam31 xim24 zung31 tung31 id2 im55 he55 xi55 ngien11 liong31 kuan55 zung55 e31
F0400001A2072_192_07,zung24 sang24 id2 hiong31 hog5 sang24 e31 gin31 biang55 biang55 e31 hang11 ngib5 gau55 siid2 zun31 pi55 song55 ko55
F0400001A2072_193_07,ia31 vug2 e31 zang55 liong31 zan55 leu11 tin55 tin55 bun24 ban31 e31 lau24 ngin11 bun24 fan55 siid5 
F0400001A2072_194_07,tien24 gong24 ngid2 gi31 do24 sa11 voi55 loi11 go55 mo11 gi31 giu31 a24 mi24 qiu55 oi55 ga55 le24
F0400001A2072_195_07,a24 me24 dag2 li24 bai55 hi55 hog5 cab2 fa24 gong31 do31 siid5 o24 gi11 da31 ti55 id2 
F0400001A2072_196_07,ngai11 gim24 bu24 ngid2 nan24 sii24 dai55 fan55 dong24 zu55 hi55 ngo55 boi55 siid5 tai55 mien55 qiu55 ho31
F0400001A2072_197_07,tien24 ngoi55 iu24 tien24 ngin11 ngoi55 iu24 ngin11 id2 ge55 ngin11 qied5 dui55 m11 ho31 cii55 tai55 
F0400001A2072_198_07,ngib5 mun11 he55 kon55 do31 id2 zong24 cu55 sii31 mien55 voi55 ngiog2 xiog2 do55 ki24 co24 m11 hed5 
F0400001A2072_199_07,ia31 lo31 ca24 e31 jiab5 jiab5 sii31 do55 ban55 lu55 qiu55 diam24 ted2 i55 mo11 gad2 sad2 
F0400001A2072_2_07,xin24 vun11 zii31 zo55 sam24 id2 siin24 sii55
F0400001A2072_20_07,sam24 siib5 am55 bu24 ge55 fung11 bau24 se55 ngin11 fon24 hi31 tai55 ngin11 seu11
F0400001A2072_200_07,mo11 no31 sii31 he55 mo11 an31 gien31 dan24 ge55 sii55 ngi11 do55 gim24 han11 kon55 m11 ziin24 
F0400001A2072_21_07,mong31 dab5 ngiam55 fung11 lon31 dang55 su24 qiog2 gong24 song24 ziib2 tung31 id2 den31 kiang55 
F0400001A2072_22_07,fid5 mi24 giog2 zung31 zung31 xiong24 au55 bag2 toi24 pai11 mong31 kon55 zoi55 zung31 zung31 
F0400001A2072_23_07,cu11 ton55 min11 id2 ha55 mien55 sam24 to24 xiong24 gog2 giu55 sui31 vo11 liam11 e31
F0400001A2072_24_07,ien24 zii24 zem31 in55 e31 ngi31 van11 zii31 bag2 e31 pad5 lien55 ien24 jied2 e31 
F0400001A2072_25_07,tan11 gong55 kim11 da31 gu31 e31 hab5 cong55 ton11 id2 cud2 hi55 da31 ia24 kiu11 
F0400001A2072_26_07,pai11 kiu11 ko55 da31 pin24 pong31 sag5 sii55 ban24 su55 hog5 ko55 ti31 iug2 ko55 
F0400001A2072_27_07,gi55 xin55 e31 sii31 kieu55 ca24 siid5 mi24 nga11 id2 bug2 fa55 ti55 ng31 gie55 
F0400001A2072_28_07,giu31 gung24 cag2 id2 gung24 fun24 id2 kiu24 tien11 id2 kiun11 ngin11 id2 lab2 von31 
F0400001A2072_29_07,id2 gon55 mag5 jiu31 mun24 no55 mi31 fan55 sii11 toi55 boi55 gin31 van55 sii55 i11 i55 
F0400001A2072_3_07,ma31 ge55 ten11 gied2 ma31 ge55 gua24 ma31 ge55 ngin11 gong31 ma31 ge55 fa55
F0400001A2072_30_07,mo11 fun24 dong31 pai55 go24 peu55 dong24 xien31 kung24 giun24 gi24 ti55 fong11 kung24 ien24 xib5
F0400001A2072_31_07,kia11 giog2 teu11 can31 co31 tien55 fo31 diag5 cog5 loi11 su31 bun24 mun11 giab5 do31 
F0400001A2072_32_07,moi11 fa24 he55 gued2 fa24 man24 san24 ge55 mong11 fa24 cud2 hi55 lau24 gong24 gin31 
F0400001A2072_33_07,tien24 sii11 an31 ngied5 cud2 hi55 sai55 voi55 ngied5 do31 
F0400001A2072_34_07,giang55 e31 died2 do55 ti55 nai11 hong55 bid2 ted2 e11 
F0400001A2072_35_07,gi11 sang24 loi11 jiang24 jiang24 e31 son55 i55 nai55 kon55 
F0400001A2072_36_07,li31 e31 son24 gag2 seb2 siid5 e11 vi55 zo24 zo24 
F0400001A2072_37_07,gin31 gong31 fa55 iu55 gin31 iam55 giog2 dong24 mo11 li24 mau55
F0400001A2072_38_07,go55 mug2 guan24 le31 ziim24 xien55 kung24 qiu55 kien55 m11 go55
F0400001A2072_39_07,cai55 ngai11 in55 xiong55 du31 gi11 dui55 ngin11 dong24 ho31 
F0400001A2072_4_07,zang55 iu24 qien11 mog5 mai24 tien11 zang55 iu24 gug2 mog5 mai24 vug2
F0400001A2072_40_07,he55 siid5 do31 m11 gag2 du31 ge55 dung24 xi24 voi55 ed5 son24 
F0400001A2072_41_07,tien24 dang31 ge55 sen24 xiu55 an31 do24 ngi11 siid2 gi31 do24 liab5
F0400001A2072_42_07,ng31 ngied5 jied2 lug5 gong31 iu24 pan55 pa11 liung11 son11 bi31 soi55 
F0400001A2072_43_07,an31 giu31 mo11 kon55 do31 ngi11 go24 ga24 i55 do24 o24 
F0400001A2072_44_07,lo31 tai24 iung55 sa24 liau24 tung11 fa24 pun11 ge55 nai11 pu24 piang11 loi11
F0400001A2072_45_07,koi24 du31 cong11 ge55 teu11 ga24 voi55 cu24 teu11 bun24 fung11 
F0400001A2072_46_07,tang24 do31 ia31 seu24 xid2 gia24 mien55 ten11 den31 qiu55 zon31 sed2 le24
F0400001A2072_47_07,han11 cog2 cog2 dag2 ngid2 di55 coi55 ien11 hong55 goi31 coi55 ien11 
F0400001A2072_48_07,gi11 he55 fad2 xin55 hi31 loi11 ma31 ngin11 ge55 fa55 du55 m11 tang24
F0400001A2072_49_07,ia31 biang31 e31 an31 zau24 mo11 bong31 ca11 tun24 m11 log5 goi24 
F0400001A2072_5_07,pi11 tien11 vo11 ceu55 tien11 gug2
F0400001A2072_50_07,gi11 m11 hiau31 ded2 sii31 kuai55 e31 giab2 m11 do31 coi55 loi11 siid5
F0400001A2072_51_07,jia31 po11 ge55 tai55 sang24 goi24 ien31 ien31 qiu55 tang24 ded2 do31 
F0400001A2072_52_07,xin24 sang24 mang11 gong31 gi11 qiu55 tung11 ko55 bun31 ien24 ho31 se55 e11
F0400001A2072_53_07,gi11 dui55 leu11 dang31 do55 teu11 zung55 died2 ha24 loi11 i55 song24 dong55
F0400001A2072_54_07,teu11 qien11 cud2 ca24 fo55 ca24 e31 qion11 di55 lu55 hong55 ka11 den31
F0400001A2072_55_07,a24 ba24 sii31 moi11 ngin11 po11 hi55 a24 lug2 bag2 vug2 ka24 gong31 qin24
F0400001A2072_56_07,gong31 fa55 voi55 leu55 fung24 sang11 sii11 lien11 zoi55 du55 hab5 m11 mi24 
F0400001A2072_57_07,ia31 bog2 e31 iu24 da31 zad2 loi11 hi55 kon55 iu24 ma31 ge55 ho31 mai24 
F0400001A2072_58_07,gi11 deu24 id2 vug2 ka24 ngin11 ko55 gia24 ba24 siid5 ngied5 gib2 go55 ngid2 e31
F0400001A2072_59_07,gi11 m11 di24 siid5 an31 do24 ma31 ge55 da31 ge55 pi55 dong24 cu55 
F0400001A2072_6_07,mug2 soi55 diau24 cii55 iu24 bi24 loi11 cung11
F0400001A2072_60_07,gi11 liong31 sa11 deu55 gu31 oi55 koi24 id2 gien24 pien55 li55 song24 diam55 
F0400001A2072_61_07,a24 me24 di55 hog5 gau31 gau24 su24 miang11 ngien11 oi55 tui55 hiu24 le31 
F0400001A2072_62_07,a24 min11 gu31 ge55 mien55 hong55 iu24 dong24 do24 iu55 iu55 e31 ge55 hon11 mo24
F0400001A2072_63_07,dui55 san24 teu11 kon55 a55 go55 hi55 he55 id2 tai55 pien31 ge55 su55 lim11
F0400001A2072_64_07,oi55 iung55 vun11 sii55 gi55 liug5 ha24 loi11 zang55 m11 voi55 m11 gi55 ded2
F0400001A2072_65_07,ia31 mi24 ng11 e31 iu24 iu55 gud2 oi55 siid5 ge55 ha55 oi55 zu55 i55
F0400001A2072_66_07,ia31 ha55 oi55 fu55 sii11 gien24 ngi11 hang11 ka55 giag2 deu24 e31 ho31 mo11
F0400001A2072_67_07,lo11 ped5 xi24 oi55 iun11 koi24 loi11 sai55 mo11 sii11 sai55 m11 voi55 zau24
F0400001A2072_68_07,a24 bag2 gung24 ge55 sii55 med5 qin55 bau31 gong31 xi55 gi55 sui11 keu31 loi11
F0400001A2072_69_07,a24 ji31 siid2 lien55 ge55 cam55 e31 di55 zai24 tong11 hed5 ho31 giu31 
F0400001A2072_70_07,kon55 do31 gi11 pin11 on24 zon31 loi11 tai55 ga24 qiu55 kon24 xim24 le24 
F0400001A2072_71_07,iu55 su31 m11 voi55 zog2 lid5 lien11 fan55 von31 du55 deu24 m11 hi31 loi11 
F0400001A2072_72_07,lo31 moi55 dong24 hau55 gau31 sui31 dag2 bai31 qiu55 gong31 oi55 hi55 ho11 ba55
F0400001A2072_73_07,han11 go24 mo24 biang31 e31 bun24 lo55 cu31 e31 siid5 do55 mo11 ban55 xid5 
F0400001A2072_74_07,gi11 mo11 dai55 do31 ko55 bun31 gu55 so31 lau24 tung11 hog5 kiung55 ha55 kon55
F0400001A2072_75_07,lo31 tai24 mo11 dai55 qien11 ngai11 xien24 tung11 gi11 tien55 qien11 mai24 ha24 loi11
F0400001A2072_76_07,kon55 do31 kuan55 tai55 du31 ge55 ngin11 oi55 ngiong55 vi55 e31 bun24 gi11 co24 
F0400001A2072_77_07,ngia24 sang24 oi55 gong55 dai24 deu24 e31 mo11 voi55 cau11 do31 ngin11 soi55 mug2 
F0400001A2072_78_07,qid2 ga24 zo55 ded2 do31 qiu55 qid2 ga24 loi11 mog5 gin31 ma11 fan11 ngin11 
F0400001A2072_79_07,se55 ngin11 e31 an31 ngang55 giang31 tin55 cog5 oi55 gau24 zang55 m11 voi55 hog5 fai31
F0400001A2072_8_07,vi11 lo31 bud2 zun24 gau24 fai55 zii31 sun24
F0400001A2072_80_07,di55 vug2 ka24 ngai11 co55 tai55 ha24 boi55 han11 iu24 sam24 ge55 lo31 moi55
F0400001A2072_81_07,ngi11 pa55 i55 voi55 zu31 o24 lai55 e31 zag2 zag2 hiug2 do55 an31 tai55 xien24
F0400001A2072_82_07,ge55 kien55 sii55 ngai11 qid2 ga24 voi55 cu31 li24 m11 sii31 ngi11 fan11 lo11 
F0400001A2072_83_07,leu11 dang31 ge55 kung24 gien24 dong24 fad2 ngi11 zo55 ded2 biong55 dong24 do24 dung24 xi24 
F0400001A2072_84_07,dag2 zeu24 siin11 vi55 do31 fu55 ca24 qid2 zo31 bad2 zo31 qiu55 oi55 hong55 cong11 
F0400001A2072_85_07,gi11 dong24 iu24 coi11 m11 dan24 qiang55 voi55 cong55 go24 e31 han11 dong24 voi55 zo55 hi55
F0400001A2072_86_07,gui24 ngid2 e31 gong31 mo11 tin11 id2 ha55 mo11 du31 ho31 qiu55 voi55 siid2 sang24 
F0400001A2072_87_07,koi24 sii31 ge55 ha55 mo11 kon55 do31 a24 vun11 lim11 mi24 gi11 zang55 zeu31 den31 loi11 
F0400001A2072_88_07,giu55 sen24 ien11 tiau55 log5 hoi31 du31 giu55 e11 id2 ge55 jim55 do31 ge55 se55 ngin11 e31 
F0400001A2072_89_07,biang55 xi31 biang55 miang55 zo55 se55 con55 ge55 qien11 na24 hi55 du31 geu31 su24 qiang55 qiang55 
F0400001A2072_9_07,siid5 fan55 da31 cag2 bog2 zo55 se55 qim11 sam24 zog2
F0400001A2072_90_07,heu55 sang24 ngin11 zui55 giang24 lo31 ngin11 ga24 nung11 ba24 zong31 ma11 tong55 a55 go55 hi55 
F0400001A2072_91_07,m11 ho31 iau24 gui31 ga31 se55 ngi55 an31 e31 du24 loi11 du24 hi55 dong24 fai31 kon55 
F0400001A2072_92_07,gi11 zo55 sen24 li24 siid2 pai55 le31 mug2 ngiab2 ngiab2 e31 i55 coi24 go55 
F0400001A2072_93_07,an31 ngied5 ge55 tien24 sii11 han11 tung11 cung24 mun11 guan24 qiu24 qiu24 voi55 hib2 xi31 o24 
F0400001A2072_94_07,co24 bu24 ngid2 hang11 ted2 tiam31 zeu24 siin11 hong55 cong11 han11 cang55 tui31 cang55 tui31 
F0400001A2072_95_07,ha24 zu55 teu11 zang55 zo55 se55 ge55 ngin11 ka55 seu31 ca24 biong24 qiu55 biong55 ngiung55 e11 
F0400001A2072_96_07,tien24 sii11 an31 ngied5 siid5 id2 gon55 ben24 ben24 ge55 liong11 sui31 i55 su24 song31 
F0400001A2072_97_07,ia31 pin31 coi55 pi55 hi31 loi11 hiong24 pun55 pun55 e31 siid5 hi31 loi11 mo11 gien55 ki11 
F0400001A2072_98_07,ngi11 dag2 bai31 du55 he55 gong31 fa55 mo11 son55 sii55 nan11 guai55 voi55 bog2 ngin11 nau24 
F0400001A2072_99_07,a24 min11 zo55 sii55 id2 van11 id2 ngi55 van11 ngi55 m11 voi55 o11 be11 loi11 
F0400001D3072_1_07,god2 vo11 le24 a24 gung24 lau24 a24 li24 bag2 sam24 zii31 sug2 god2 ma11 zug2 sun11 ge55 kiu24 
F0400001D3072_10_07,fu55 jid2 di55 gien55 dang31 ngiu11 ngien31 su55 ha24 dab2 xin55 tien11 kiu24 du31 ge55 xin55 xid2 
F0400001D3072_11_07,vo11 liam11 e31 m11 la55 
F0400001D3072_12_07,hng55 ngi11 deu24 bi31 su31 vag5 giog2 ngai11 me55 kon55 iu24 
F0400001D3072_13_07,a24 po11 a24 po11 tai55 kiu24 ma11 voi55 god2 ted2 le24 
F0400001D3072_14_07,song55 zu55 mi31 qi24 mug2 ha24 zu55 liug5 teu55 tong24 xien24 co31 diam31 xim24 iu24 zun31 pi55 le24 
F0400001D3072_15_07,zog2 xim24 iu24 gie24 pan11 han11 go55 bo24 zu24 giog2 vun11 ab2 tong24 cau31 ngiug2 
F0400001D3072_16_07,siid5 zu55 me55 qion11 qion11 gui24 vag5 ho31 le24 in24 vi55 a24 po11 he55 hau55 mien55 zii31 ge55 fo31 teu11 giun24 sii24 
F0400001D3072_17_07,tai55 kiu24 me24 zong31 tai55 vog5 se55 kiu24 me24 zong31 se55 vog5 a24 ji31 zong31 xien55 den31 diam31 xim24 ge55 se55 heu11 e31 
F0400001D3072_18_07,vug2 du31 ngin11 iu24 vug2 du31 ngin11 ge55 god2 vo11 se55 siid5 diam31 xim24 le24 dam55 gon24 liong31 teu11 ge55 coi55 lam11 du31 
F0400001D3072_19_07,id2 vog5 he55 ham11 ge55 mi31 qi24 mug2 id2 vog5 he55 tiam11 ge55 mi31 qi24 mug2 
F0400001D3072_2_07,se55 kiu24 a24 hon55 bag2 a24 fu55 sug2 zii31 ia11 e31 god2 tai55 kiu24 ma11 
F0400001D3072_20_07,vog5 e31 xi55 ien11 iu24 qiang55 li55 ge55 von31 kuai55 
F0400001D3072_21_07,tai55 ga24 biong55 liau55 loi11 siid5 diam31 xim24 le24 
F0400001D3072_22_07,ki24 di55 tai55 kim24 sam24 giog2 ha24 a24 po11 sam24 qiu55 iag5 cud2 no31 iu11 hiong24 ge55 fung24 
F0400001D3072_23_07,mien55 qien11 he55 id2 pien55 lab5 vong11 ge55 tien11 kiu24 sad2 mang24 ge55 ngin11 qin11 xi55 mien55 bad2 fong24 ngiang11 go55 loi11 ge55 ngied5 qin11 
F0400001D3072_24_07,ngai11 iung55 mug2 zu24 hiong31 su55 ge55 god2 vo11 fa55 mien55 ziin24 jiang24 heu24 ngid2 a24 li24 bag2 god2 vo11 
F0400001D3072_25_07,tai55 ga24 oi55 gi55 ded2 o24 sam24 zii31 sug2 loi11 lau24 en24 ten55 su31 id2 ngid2 he55 sam24 gung24 ngin11 
F0400001D3072_26_07,sam24 gung24 oi55 van11 ngin11 qien11 qiang31 ngin11 zo55 se55 iu24 la55 gang24 gie55 
F0400001D3072_27_07,von55 gung24 he55 teu11 bai31 ngin11 tung11 ngin11 zii24 gien24
F0400001D3072_28_07,dab2 xim24 iu55 ziin24 i55 ge55 ngin11 qin11 gau24 liu11 vo11 god2 ted2 le24 vo11 teu11 tien11 id2 pien55 koi24 iong11 
